title,date,content
Ichil u k’áaxil Calicae’ yaan jump’éel úuchben kaaji’; ma’ táan u cha’abal u yokol máak u xíimbaltej,09/01/2023,"Kex yaan ka’ap’éel k’áaxo’ob tu’ux ku ch’a’abal u jejeláasil ba’al ku jóok’sa’al te’e lu’umo’ ti’al u ko’onole’ yéetel ts’a’aban ti’ jump’éel mueeyée ti’al u béeytal u túuxtik yéetel jóok’s u kon sáaskab tuunich tak Estados Unidose’, ichil u kúuchil Sactun (k’ajóolta’an ka’ach beey Calicae’) yaan jump’éel úuchben kaaji’, ba’ale’ mina’an u bejil u yokol kaaj ti’al u cha’antej.Ichil jump’éel xíimbalil beeta’ab tu kúuchil le mola’ayo’, tu jo’okajil Playa del Carmene’, ku béeytal u yila’ale’ k’ala’an tumen Procuraduría de Protección al Medio Ambiente (Profepa), ba’ale’ ajkanan máako’ob ts’a’aban meyaje’ táan u kaláantiko’ob kúuchil, le beetik ma’ tu béeytal u yokol máak ti’al u cha’ant le úuchben kaajo’. 
Chéen bix je’el u páajtal u xíimbalta’ale’, k’a’abéet u yáax k’áata’al jump’éel ju’un ti’  Instituto Nacional de Antropología e Historia (INAH), tu’ux k’a’abéet u ts’a’abal u k’aaba’ máaxo’ob taak u yokolo’obi’; leti’ob túune’ unaj u k’uchulo’ob tak tu kaasetail u kaláanta’al le kúuchilo’, ti’ yaan tu tojil u mueeyeil Punta Venado, ti’al beyo’, yéetel ju’un ts’a’aban tumen INAH yéetel jump’éel íidentifikaasyone’ u cha’abal u yokol máak.
Kéen ila’ak máaxo’ob kun okole’, ku máansa’alo’ob túun yéetel u meyajnáalilo’ob Sactun, ti’al u xíimbalkúunsa’al máak te’e úuchben kaajo’. Ku béeytal u cha’anta’al le jejeláas kúuchilo’ob bak’pachta’an tumen k’áax.Ichil ba’ax ku chíikpajal tu kúuchil Internet INAHe’, úuchben kaaje’ k’ajóolta’an yéetel u k’aaba’ le mola’ayo’, Calica (Calizas Industriales del Carmen), ba’ale’ k’exa’ab u k’aaba’ mola’aye’ ka’aj p’áat beey Sactun, “le je’elo’ u woojilo’ob u k’aaba’ le mola’ayo’, tu’ux méek’tanta’an le úuchben kaajo’”.“Ichil u k’áaxil le mola’ayo’ yaan jejeláas kúuchilo’ob, tu’ux ku jach chíikpajal Grupo P de Xcaret, k’ajóolta’an xan beey Rancho Ina, tumen ti’ yanchaj jump’éel kajtalil k’ajóolta’ab xan beey Punta Venado, ts’o’okole’ le je’elo’ beey u k’aaba’o’ yóok’lal tu’ux k’áaxil yaan”, beey u xo’okol ti’ ba’ax ts’a’aban tu kúuchil INAH ti’ Internet.
Ku ya’alal xane’, úuchben kaaje’ ma’ je’eba’an ti’al u xíimbalta’al tumen kaaji’, ts’o’okole’ chéen ku béeytal u yokol máak wa ku yokol tu joolnajil Calica, yéetel ti’al u béeytale’ k’a’abéet u yáax t’aan máak tu kúuchil Centro INAH Quintana Roo, le beetike’ ku béeytal u t’aan máak tu teelefonoil (983) 837 24 11.
"
U múuch’kabil AMAVe’ táan u k’a’aytik uláak’ úuchben kaajo’ob tu’ux ma’ táakbesa’an Chichén Itzái’,09/01/2023,"Yóok’lal le talamilo’ob láayli’ yaan tu yúuchben kaajil Chichén Itzá, Yucatáne’, máax jo’olbesik u múuch’kabil Asociación Mexicana de Agencias de Viajes (AMAV),  Eduardo Paniagua, tu páayt’antaj ajxíinximbalo’ob ti’ uláak’ u péetlu’umilo’ob México, beyxan ti’ uláak’ noj lu’umo’obe’, ka u xíimbalto’ob uláak’ úuchben kaajo’ob, je’el bix Mayapán.
“Le kaaja’, láayli’ líik’sa’ab tumen Íitzabo’ob, tu jaats k’iinilo’ob prekaalsikóo, ts’o’okole’ óoli’ je’ex Chichén Itzá, ba’ale’ maas chichan. Le je’ela’ ku ts’áakton u páajtalil kbiinsik ajxíinximbalo’ob ti’ uláak’ kúuchilo’ob ti’al u náaysik u yóolo’ob, tumen walkila’ ts’o’ok u p’áatal ma’ u k’áato’ob bin Chichén yóok’lal ba’ax ku yúuchul, ma’ chúuka’an u meyajilo’obi’, mix u yuumil u ts’aatáanta’al máax ku bino’obi’”, tu yaj óoltaj.Talamilo’ob ts’o’ok u bin u piimtal tu kaajil Chichéne’ yaan u beetik k’aas ti’ kajnáalo’ob bak’pachik tumen u ya’abil ti’ leti’obe’ leti’ ku meyajtiko’ob ti’al u k’amiko’ob máaxo’ob ku k’uchul xíimbal te’elo’, tu tsikbaltaj. 
“Le ba’ax ku yúuchul Chichén Itzáe’ ma’ jump’éel ba’al táant u káajal jayp’éel winalo’ob paachili’, lela’ ts’o’ok u máan ya’abach ja’abo’ob, ts’o’okole’ le je’ela’ úuch tumen káaj u seten okol ajkoonolo’ob te’e úuchben kaajo’, kex ma’ chíimpolta’an ich a’almajt’aani’, ba’ale’ leti’obe’ k’a’abéet u jóok’olo’ob”, tu tsikbaltaj máax jo’olbesik AMAV.Tu ki’imaj óoltaj tumen walkila’, u meyajnáalilo’ob Instituto Nacional de Antropología e Historia (INAH) ts’o’ok u “ch’a’ak u muuk’o’ob” ti’al u beetiko’ob ba’ax k’a’anan, tumen ba’ax tu beetajo’ob ka’ache’ “u yéensiko’ob u tojol” jump’éel k’a’anan kúuchil tu’ux ku k’uchul ya’abach ajxíinximbalo’obi’.Leti’e’ tu tsikbaltaje’, ts’o’ok u máan jayp’éel ja’abo’ob úuchik u biinsik junmúuch’ japonesilo’obe’, ba’ale’ tak te’e k’inake’ tu yilajo’ob le ajkoonolo’ob ku seen awato’ob yéetel ku beetiko’ob jejeláas ba’al ti’al u pakta’alo’ob tumen máax ku bino’ob te’elo’, ts’o’okole’ wa ma’ tu béeytal u koonolo’obe’, ku káajal u pooch’ilo’ob, kex tumen ma’ jeets’el k’a’abéet u ma’anal wa ba’ax ti’obi’,  “ts’o’okole’ u jach k’aasile’ tumen ku káajal u po’och’olo’ob ti’ le t’aan ku t’aniko’obo’”. Eduardo Paniagua tu ya’alaje’ ku béeytal u náaysik u yóol kéen xi’ik u k’ajóolt uláak’ kúuchilo’ob, tu’ux mina’an talamilo’ob je’el bix yano’ob Chichén, le beetike’, wa ma’ tu lep’ik u yóolo’obe’, mola’ayo’ob tu’ux ku ko’onol náaysaj óolo’obe’ yaan u káajal u k’a’aytiko’ob uláak’ úuchben kaajo’ob je’el bix Mayapán, Tulum, Cobá, ichil uláak’o’ob,
"
U jala’achil u lu’umil Méxicoe’ tu k’amaj Biden tu kúuchil AIFA,09/01/2023,"U jala’achil u noj lu’umil Estados Unidose’ kóoj ok’najeak Aeropuerto Internacional Felipe Ángeles. Jo’olpóop López Obrador, éembajador Ken Salazar yéetel Marcelo Ebrard, máax beetik u meyajnáalil Relaciones Exteriorese’, bino’ob u k’am estadunidenseil nojoch máak.
"
Ma’ jach uts úuchik k k’alik u ja’abil 2022 yóok’lal loobilaj yanchaj ichil xiib yéetel ko’oleli’: xféeministaob,10/01/2023,"Tu ja’abil 2022e’ ma’ jach ma’alob úuchik u jóok’ol ba’al yóok’lal loobilaj yanchaj tu péetlu’umil Quintana Roo, u ya’abile’ ti’ le je’ela’ leti’e’ yanchaj ba’al u yil yéetel le ku yúuchul ichil xiib yéetel ko’olel, le beetike’, te’e ja’abil 2023a’ yaan ya’abach meyaj ti’al beetbil, beey úuchik u ya’alik Vanesa González, máax jo’olbesik u féeministail múuch’kabil Derechos, Autonomías y Sexualidades (DAS).
Leti’ tu ya’alaje’, k’a’abéet u jóok’sa’al uláak’ taak’in ti’al u beeta’al le meyak unaj u yantalo’, unaj u ts’áak u yóol máak ti’al u ch’éenel u xmaman beeta’al beey táan u beta’al le meyajo’, je’el bix u búukinta’al chak k’aank’an nook’ ti’al le 25 ti’ noviembre, ti’al beyo’ u jach káajal u beeta’al meyaj te’e kaajo’obo’, ba’ale’ tu’ux ka yáax na’atak ba’ax k’a’abéet.
Tu tsikbaltaje’ u ya’abil ko’olel jsa’a’t tu kaajilo’ob Benito Juárez, Solidaridad yéetel Othón P. Blancoe’, yaan u ja’abil ichil 10 tak 19, le beetike’ táan u yila’ale’ jach k’a’abéet u yúuchul meyaj tu séeba’anil te’e kaajo’oba’, ti’al u kaxta’al ka xu’ulsa’ak le loobilaj ichil xiib yéetel ko’olel.
Uláak’ ba’ax jach jak’be’en óole’, leti’e’ xookolo’ob jts’a’ab k’ajóoltbil tumen Fiscalía General del Estado, tumen ma’ juntakáalili’ yanik yéetel ba’ax ojéelta’an tu noj lu’umil México, ts’o’okole’ le je’elo’ jump’éel ba’al jach jela’an yéetel k’a’anan; najmal u yúuchul meyaj ti’al u xu’ulsa’al tuláakal le ba’axo’ob ma’ tu beel yaniko’ob walkila’.
“Tuláakal u nu’ukil justiisyae’ u jets’maj tu’ux yaan u jach ya’abil le talamilo’ob yóok’lal loobilaj, beyxan tu’ux k’a’abéet u beeta’al u nu’ukbesajilo’ob ti’al u ch’éenel u yantal. Uláak’ ba’al jach k’a’anane’ leti’e’ meyaj unaj u beetchajal tu’ux ma’ jeets’el yaan kaaji’ ba’ale’ yaan wíinik kaja’ani’, tumen INEGIe’ ma’ u táakbesmaj ti’ xookil ku beetik, ts’o’okole’ le je’elo’ láayli’ xan loobilaj”, tu ya’alaj Vanessa González.
“Ma’ k’a’abéet u je’ets’el poliitikáa ti’al u ts’a’abal u si’ipil kaaj, unaj u beeta’al ti’al u kaláanta’al ma’ u yúuchul k’aasil ba’alo’ob, le je’elo’ jach je’el u yáantaje’, tumen beyo’ je’el u yantal uláak’ bix u yéemel u xookil káaltalil, ichil uláak’ ba’alo’ob, ti’al xan u bin u kaambal kaaj”, tu ya’alaj.  
"
"Dzibilchaltúne’ leti’e’ yáax úuchben kaaj, tu lu’umil Yucatán, tu’ux yaan u ts’a’abal Catvi; ti’ kamp’éel kun yantal ",10/01/2023,"Ti’ Dzibilchaltún yéetel uláak’ óoxp’éel úuchben kaajo’ob ti’ u péetlu’umil Yucatáne’, yaan  u ts’a’abal u kúuchilo’ob Centro de Atención a Visitantes (Catvi), ti’al u béeytal u ts’aatáanta’al ajxíinximbalo’ob kun kóojolo’ob ti’ Tren Mayai’, beey k’a’ayta’ab tumen José Arturo Chab Cárdenas, máax jo’olbesik Centro del Instituto Nacional de Antropología e Historia (INAH) Yucatán.
Chab Cárdenase’ tu k’a’ajsaj ts’o’ok kamp’éel winalo’ob káajak u nu’ukbesajil Mejoramiento de Zonas Arqueológicas, tu’ux káajsa’ab le lunes máanika’ u jejeláas meyajilo’obi’.
“Meyajo’obe’ táan u múul beeta’al yéetel kaajo’ob, beyxan yéetel le uláak’ múuch’kabilo’ob ku meyajo’ob ti’al u kaláanta’a le úuchben kaajo’, tumen láayli’ paarke náasionale’”, tu ya’alaj. 
“Páarador turiistiko yaan te’elo’ ku jach táaj chu’upul tumen ya’abach máak ku bin u xíimbaltej, ts’o’okole’ yóok’lal u meyajilo’ob Tren Mayae’ yaan u beeta’al u nu’ukbesajil Catvi”, tu tsikbaltaj.
Nu’ukbesaje’ tukulta’an ti’al u k’a’amal ajxíinximbalo’ob, yéetel ti’al u yantal tu’ux u ye’esik u meyajo’obi’. Beyxan, yaan u ts’a’abal u kúuchil tu’ux u kaláanta’al lu’um tumen u múuch’kabil Comisión Nacional de Áreas Naturales Protegidas (Conanp) yéetel Secretaría de Medio Ambiente y Recursos Naturales (Semarnat).
Tu tsikbaltaje’ kamp’éel ti’ le kúuchilo’ob kun múul meyajtbil yéetel Fondo Nacional de Fomento al Turismo (Fonatur): Dzibilchaltún, Uxmal, Chichén Itzá yéetel Ek Balam.
Beey túuno’, tu yúuchben kaajil Dzibilchaltúne’ ts’o’ok u káajal u beeta’al meyajo’obi’, ti’al u líik’sa’al le tu’ux láayli’ p’aatal boono’ob. Tumen ojéela’ane’ yaan tu’ux bona’an pak’o’obi’, beey tu ya’alaj x-áarkeologáa  María Fernanda Escalante. 
Walkila’, táan u k’e’exel seemento, táan u yutskíinsa’al yéetel táan u ka’a bu’ut’ul tu’ux k’a’abéet ti’al u ka’a muk’a’ankúunsa’al u pak’ilo’obi’. 
"
Jump’éel u yich NASAe’ tu ye’esaj bix nuupul naats’ yéetel náach ka’ano’ob ,10/01/2023,"Túumben oochel jóoks’a’ab tumen Hubblee’ ku ye’esik LEDA 48062, ichil u ka’anil Perseo, jump’éel galaxiail ma’ jeets’el ba’ax u woojile’, ku chíikpajal te’e xno’ojo’, láak’inta’an tumen uláak’ jump’éel túuts’, UGC 8603, te’e xts’íiko’. Oochelo’obe’ ku ye’esike’ tu ka’ap’éelale’ ma’ jach ch’ija’antako’obi’ yéetel óoli’ beey “iib” u wíinkilale’, le je’elo’oba’ óol jela’antak ichil le mejen ka’ano’obo’.
"
"Miguel Concha, juntúul j-utsil máak ",11/01/2023,"Fray Miguel Concha Malo juntúul máak jach chíikpaj ichil ba’ax meyajta’ab, ba’ax béeykunsa’ab yéetel ba’ax k’i’itbesa’ab yóok’lal jejeláas ba’alo’ob yaan ba’al u yil yéetel u páajtalilo’ob wíinik tu noj lu’umil México. Leti’e’, tu ts’áaj u muuk’ ti’al u ba’atel yóok’lal le je’elo’, u meyaje’ yéetel u yóole’ xa’ak’paj yéetel kuxlaj ti’ ba’ax tu beetaj. Juntúul u jk’iinil Provincia de Santiago de la Orden de Predicadores en México, jach kaambanaj yóok’lal teolojia, tu kanaj u ts’íibt péektsilo’ob, tu ts’áaj xook ti’ úunibersidad yéetel tu kaxtaj ka yanak jets’ óolal, beyxan kéet kuxtal ich kaaj, jk’iin Conchae’ jach k’ajóolta’ab yóok’lal meyaj tu beetaj ti’al u ts’a’abal u muuk’il u t’aan kaaj, yéetel ti’al u chíimpolta’al xan.
Juntúul kristiano yaanal bix u tuukul, tu áanalte’il La participación de los cristianos en el proceso popular de liberación en México (1968-1983) jach k’a’anan u xo’okol ti’al u na’atal bix yanik Comunidades Eclesiales de Base.
Ti’ jump’éel lu’um tu’ux jach ja’ajatspaja’an kaaje’, Miguel Conchae’ tu kaxtaj bix u beetik u múul yantal máak, beyxan bix u béeytal u cha’abal mokt’aano’ob; ti’ jump’éel lu’um tu’ux jach suuka’an u yúuchul tuuse’, jk’iin Conchae’ tu ts’áaj u beel u no’ojanil u beeta’al ba’al.Yanchaj tu’ux xan Fray Miguel pech’ óolta’ab, ichil u ja’abilo’ob setenta yéetel ochenta ti’ el siglo máaniko’, tumen máaxo’ob ma’ tu k’exaj u tuukulo’obi’. “Bejla’e’, to’one’ k-ojel -tu ts’íibtaj tu pik’il ju’unil Unomásuno– lik’ul u ja’abil 1968e’, yanchaj kex 850 u túul jk’iino’ob yéetel réelijioso’ob ichil u lu’umil
Latinoamerikae’ k’ala’ab, loobilta’ab, kíinsa’ab wa sa’atbesa’ab”.  
Tu jach kanaj u xak’alt bix úuchik u meyaj jala’ach tu lu’umilo’ob Nicaragua, Guatemala, Honduras, El Salvador, Chile, Uruguay yéetel Brasil. Tu beetaj u tak poolil ajk’atuno’ob tu ts’áajo’ob u muuk’ ti’al u loobiltiko’ob kajnáalo’ob. Beyxan jach péeksa’ab tumen Roberto yéetel Benjamín Cuéllar Martínez, máaxo’ob jach jo’olint Socorro Jurídico Cristiano de El Salvador.Beey túuno’, yéetel u yáantajil salvadorilo’ob yéetel guatemaltekoilo’ob, máaxo’ob láayli’ u meyajo’ob ti’al u yantal jets’ óolale’, tu múul meyajtaj u áanalte’il Los derechos políticos como derechos humanos. Ti’ tu ka’aj ch’a’aj u muuk’ yéetel u tuukulil u ka’a meyaj yóok’lal u páajtalilo’ob wíinik, ti’ lu’umo’ob tu’ux láayli’ jach k’a’anan u ba’ateltal u cha’abal u yéeyaj máak ich jáalk’abil, ti’al beyo’ u táakbesa’alo’ob ti’ k’a’anan jets’ilo’ob najmal u beeta’al te’e kaajo’obo’, tumen beyo’, je’elili’ u táekbesa’al kajnáalo’ob ti’al u chíibesiko’ob kaaj tu’ux mina’an ka’achij. Beyxan jach meyajnaj ti’al u yantal u múuch’ilo’ob kaaj kaláantik u jáalk’ab úuchul yéeytambal.Ma’ meyajnaj chéen ti’al u lu’umili’. Tu ts’áaj u muuk’ ti’al u máan u monla’ant ba’ax kun yúuchul México yéetel ajkanan kaajo’ob beyxan ajk’atuno’ob tu táan kaaj, u ya’abile’ le jejeláas ba’alo’ob ku yúuchul yéetel óotsil kaaj. Conchae’ jach meyajnaj ti’al u béeytal u cha’abal máaxo’ob k’ala’ab ka’aj káaj u péek féerrokarrileráa yéetel máajisterail múucho’ob ichil u ja’abilo’ob 1956-1960, beyxan ti’ u múuch’il xoknáalo’ob-kaaj péeknaj tu ja’abil 1968, tumen te’elo’ ma’a k’a’abéetkunsa’ab mix jump’éel t’aan tu’ux ku táakbesa’al u páajtailo’ob wíinik ti’al u beeta’al le líik’asjil t’aano’obo’.Tu noj lu’umil Méxicoe’, ONG yéetel DHe’ jach káaj u péeko’ob ichil u ja’abilo’ob 90 ti’ le siglo máaniko’. Ka’ach tu ja’abil 1984 óoli’ chéen kamp’éel u mola’ayilo’ob kaaj yaan ka’ach ti’al u meyajo’ob tu yutsil u páajtalilo’ob wíinik, ba’ale’ ti’al u ja’abil 1991e’ le je’elo’ k’uch tak 60 u p’éelal.Yanchaj jejeláas ba’alo’ob péeknaj ti’al u káajal u mu’uk’anchajal múul meyaj yanchaj yéetel uláak’ lu’umo’ob. Yáax ba’ax úuche’, leti’e’ úuchik u káajal u chíikpajal táanxel múuch’kabilo’ob ti’al u yojéeltiko’ob bix u bin ba’al yéetel u páajtalilo’ob wíinik te’e lu’uma’. Múuch’kabilo’o je’el bix Amnistía Internacional (AI) tu yáax beetaj tsool meyajo’ob tu’ux ts’a’ab ojéeltbil péech’óol yaan ti’ jayp’éel kaajo’ob (Oaxaca yéetel Chiapas) wa uláak’ kúuchilo’ob (tu’ux k’ala’an máak) tumen tu ye’esajo’ob jach bix talamil yanik ba’al te’elo’.Beey túuno’, ba’ax ts’íibta’abe’ jach ma’ béeychaj u k’i’itbesa’ali’, ts’o’okole’ máaxo’ob ts’íibte’ jts’a’ab u kuucho’ob. Kex beyo’, ba’ax úuche’ jach chíikpaj xan úuchik u péek zapatista kaaj, tu winalil enero ti’ u ja’abil 1994.Ts’íibo’ob tu beetaje’ chíikpaj ti’ pik’il ju’uno’ob je’el bix Unomásuno yéetel La Jornada, tu’ux tu líik’saj jujump’íitil ba’ax ku yúuchul yéetel u páajtalilo’ob wíinik tu lu’umil México. Tu ts’ook winalilo’ob u kuxtal Miguele’ jach yaaj óol úuchik u máansik. Áanta’ab tumen u dominko láak’o’ob tumen ka’atéen úuchik u káachal jump’éel u yook. Ba’ale’ p’áat chital kex jo’op’éel winalo’ob tumen diabetise’ tu luk’saj u muuk’.  Kex beyo’ u meyaje’ ku p’áatal ichil u k’ajla’ayil México. Juntúul uts wíinik ti’ jump’éel k’aasil lu’um.
"
Yóok’lal jump’éel chowak ni’e’ Del Toreo’ tu náajaltaj Globo de Oro ,11/01/2023,"Le martes 10 ti’ enero máanika’, k’uba’ab u 80 u téenil u chíimpolalo’ob, tu kúuchil The Beverly Hilton, ti’ u noj kaajil Los Ángeles, ku ts’a’abal tumen u múuch’kabil Asociación de la Prensa Extranjera de Hollywood (HFPA, yóok’lal bix u k’aaba’ ich inglés t’aan). Jmexikanoil beet cha’ane’ tu k’amaj chíimpolal, tu jaatsil asab sutil áanimado cha’an, úuchik u beetik cha’an tu’ux tu ye’esaj u yóol yéetel tu chíibkesaj bix u na’atik kíimil.
"
Péepen k’áak’o’obe’ xáanchaj u k’uchulo’ob Cancún tumen k’aschaj nu’ukulo’ob EU ,12/01/2023,"Yóok’lal ba’ax úuche’ yanchaj ya’abach máak ma’ téek k’uchij yéetel uláak’o’obe’ ma’ béeychaj u luk’ulo’ob te’e estadunidenseil lu’umo’, ka’alikile’ tu kúuchil Aeropuerto Internacional de Cancún ma’ páatchaj u séeb líik’il 15 péepen k’áak’o’obi’. U yúuchul ba’al beya’ tu baantail Caribe Mexicanoe’ ku beetik k’aas ti’ náajal ku yantal, tu ya’alaj j-óoteleróo Jesús Almaguer Salazar.
"
" Síina’an, mejen ba’alche’ob je’el u yáantajo’ob ti’al ma’ u seen ya’abtal xna’ats’uno’ob",13/01/2023,"Síina’ane’, C. Gracilis, u láak’ amo’ob, ts’o’okole’ wíinike’ sajak ti’, ba’ale’ le je’ela’ je’el u yáantaj ti’al ma’ u seten yantal xna’ats’uno’ob, le beetike’ k’a’anan ti’al le kuxtala’, beey tu tsikbaltaj César Raciel Lucio Palacio, j-bioologóo jach kaambanaja’an yóok’lal amo’ob.
Boox síina’ane’ suuka’an u yantal tu Péetlu’umil Yucatán, ba’ale’ ku yantal xan ti’ uláak’ u péetlu’umilo’ob México yéetel yóok’ol kaab.Je’el u p’isiko’ob tak 15 sentimetróos u chowakil. U wíinkilale’ boox, ts’o’okole’ k’as chíika’an u ch’oojol wa u chakil. 
Lucio Palacio tu ya’alaj síina’ane’ láayli’ ame’, waxakp’éel u ts’íit u yook, ts’o’okole’ yaan kex 2 mil 700 u jejeláasil ichil tuláakal yóok’ol kaab; chéen Méxicoe’ k’ajóolta’an yaan kex 310 u jejeláasil.
Leti’obe’ ku jaantiko’ob ik’elo’ob yéetel uláak’ amo’ob, “ts’o’okole’ beey naats ti’ u yotoch máak kaja’ane’, ku jaantik uláak’ mejen ba’alche’ob je’ex na’ats’un”.
Ma’ sajbe’entsil yanik u ch’éejeli’, tumen séeba’an u kanik kajtal wa chokoj u yooxol yéetel wa yaan ba’al u jaantej, ts’o’okole’ kéen chi’ibanako’obe’ je’el u yaatale’. 
"
Unaj u táanilkunsa’al kaaj kéen kaxta’ak u ts’a’abal u muuk’ t’aan yéetel díijital nu’ukulo’ob: maayaob,16/01/2023,"Máaxo’ob tsikbalnajo’obe’ te’e noj múuch’tambal beeta’abo’ táakpaj máaxo’ob t’aanik u jejeláasil maayaob, le beetik tskbalta’abe’ u péektsilta’al t’aan yéetel díijital nu’ukulo’obe’ unaj u beetik uts ti’ maaya kaajo’ob, ba’ale’ beyxan u p’atik paachil jela’an tuukulo’ob yaan tu’ux ku je’ets’el bix unaj u yúuchul t’aan wa ma’, tumen u ba’alile’ ka béeyak u “tse’elel ba’ax k’atik u beel” le meyajo’oba’ ti’al u béeytla xan u táakpajal uláak’ máako’obi’. U káajal u tséenta’al u nukuch che’il máaxo’ob k’a’abéetkunsik téeknolojia ti’al u mu’uk’ankúunsa’al maaya t’aan yéetel maaya miatsil.Beyxan, ma’ unaj u tu’ubsa’al ba’ax ts’áak u yóol áaktibiismóo: u yúuchul meyaj ti’al u yutsil maaya kaajo’ob; le beetike’, tuláakal ba’ax ku beeta’ale’ unaj u k’uchul tak tu’ux yaan kaaj yéetel unaj sáasil.
Le je’ela’ chéen jayp’éel tuukulo’ob a’alab tumen Sásil Sánchez Chan, César Can, Lorenzo Itzá yéetel Genner Llanes-Ortiz, tu súutukil beeta’ab u tsikbalil ¿Hacia dónde se dirige el activismo digital de lenguas mayenses?, úuchik u yantal, le 14 ti’ enero máanika’, u múuch’tambalil Cumbre de Activismo Digital de Lenguas Mayenses, beeta’ab tu kúuchil Gran Museo del Mundo Maya (tu noj kaajil Jo’).Beyxan te’e súutuko’ a’alab u k’a’ananil u táanilkunsa’al kaaj, tumen ma’ unaj u beeta’al ba’al wa mina’ani’. César Cane’ tu tsikbaltaje’ áaktibismoe’ ku beeta’al tumen yaan ba’ax ma’ uts tu t’aan máaki’, le beetik ku kaxtik bix u meyajtik ba’al yóok’lal. Ka’alik Lorenzo Itzá tu ch’a’achibtaje’ k’a’anan u ye’esa’al u jejeláasil bix u t’a’anal maaya, u k’ajóoltaj bix uláak’ bix u yu’ubal le t’aano’, ti’al beyo’ ma’ u beeta’al le ba’ax ku k’aaba’tik “violencia lingüística”. Te’e meyaja’ táakpaj xan lajuntúul ti’ le táankelemo’ob tu náajaltajo’ob jump’éel áantajil-kaambal  jts’a’ab tumen u mola’ayil Rising Voices. Leti’obe’ béeychaj u beetiko’ob jump’éel u meyajil áaktibismóo yéetel ti’ u taalo’ob tu lu’umil Yucatán, Quintana Roo yéetel Chiapas. 
"
